SN,ID,Year,Semester,,CourseNumber,CourseName,CourseType,Gender,Asignment,StudentsGrade,InstructorsGrade,Difference
1248,23B7,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,90,84,-6
726,13A17,2016,Fall,2,192,,F2F,0,final,89,84,-5
314,13A25,2016,Fall,2,191,,F2F,1,exam3,88,84,-4
91,13C25,2016,Fall,2,192,,F2F,1,final,88,84,-4
201,13C25,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,88,84,-4
311,13C25,2016,Fall,2,192,,F2F,0,Midterm III,87,84,-3
971,13C25,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,87,84,-3
656,13B3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,87,84,-3
1206,13B3,2016,Fall,2,1111,College Algebra,F2F,0,Test2,87,84,-3
617,13B16,2016,Fall,2,2204,,F2F,1,test2,87,84,-3
1167,13B16,2016,Fall,2,111,,F2F,1,exam2,85,84,-1
92,13C18,2016,Fall,2,192,,F2F,0,Midterm I,85,84,-1
202,13C18,2016,Fall,2,192,CalculusII,F2F,1,Test2,84,84,0
312,13C18,2016,Fall,2,192,,F2F,1,Midterm III,84,84,0
972,13C18,2016,Fall,2,1113,Precalculus,F2F,0,Quiz2,84,84,0
422,13C18,2016,Fall,2,1113,Precalculus,F2F,0,Quiz5,84,84,0
532,13C18,2016,Fall,2,1113,Precalculus,F2F,0,Test2,84,84,0
1082,13C18,2016,Fall,2,192,,F2F,0,final,82,84,2
973,13D24,2016,Fall,2,1113,Precalculus,F2F,0,Quiz6,82,84,2
819,13B4,2016,Fall,2,1113,Precalculus,F2F,0,Test3,82,84,2
1304,13A25,2016,Fall,2,2470,,F2F,1,test4,82,84,2
637,13B17,2016,Fall,2,192,,F2F,0,Midterm II,80,84,4
1187,13B17,2016,Fall,2,1111,College Algebra,F2F,1,Quiz3,80,84,4
647,13A19,2016,Fall,2,1111,College Algebra,F2F,1,Quiz6,80,84,4
1197,13A19,2016,Fall,2,1111,College Algebra,F2F,1,Quiz7,80,84,4
642,13C18,2016,Fall,2,1111,College Algebra,F2F,1,Test3,80,84,4
752,13C18,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz6,80,84,4
1192,13C18,2016,Fall,2,3650,Linear Algebra,F2F,1,Test3,80,84,4
844,13A3,2016,Fall,2,111,,F2F,1,exam2,78,84,6
93,13D24,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,78,84,6
203,13D24,2016,Fall,2,192,,F2F,1,Midterm II,76,84,8
423,13D24,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,76,84,8
533,13D24,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,76,84,8
1083,13D24,2016,Fall,2,1111,College Algebra,F2F,0,Test3,76,84,8
403,13C20,2016,Fall,2,192,,F2F,1,FINAL,75,84,9
513,13C20,2016,Fall,2,1111,College Algebra,F2F,1,Quiz8,60,84,24
1063,13C20,2016,Fall,2,1111,College Algebra,F2F,1,Final,60,84,24
96,13A14,2016,Fall,2,2470,,F2F,0,test4,53,84,31
426,13A14,2016,Fall,2,191,,F2F,1,exam3,98,83,-15
976,13A14,2016,Fall,2,192,,F2F,1,Final,94,83,-11
743,13B30,2016,Fall,2,111,,F2F,1,exam2,93,83,-10
275,13D26,2016,Fall,2,192,,F2F,0,Medterm II,93,83,-10
605,13D26,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,92,83,-9
715,13D26,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,92,83,-9
1155,13D26,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,92,83,-9
322,13B10,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,92,83,-9
95,13A22,2016,Fall,2,192,,F2F,0,MIDTERM I,90,83,-7
425,13A22,2016,Fall,2,2204,,F2F,0,Test1,90,83,-7
975,13A22,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz1,90,83,-7
401,13C31,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz4,90,83,-7
414,13C3,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,90,83,-7
511,13C31,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz8,90,83,-7
524,13C3,2016,Fall,2,3650,Linear Algebra,F2F,0,Test1,90,83,-7
1061,13C31,2016,Fall,2,192,,F2F,1,Midterm III,87,83,-4
1074,13C3,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,85,83,-2
94,13A25,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,85,83,-2
424,13A25,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,85,83,-2
974,13A25,2016,Fall,2,192,,F2F,0,final,84,83,-1
97,13A19,2016,Fall,2,111,,F2F,1,exam2 ,83,83,0
427,13A19,2016,Fall,2,111,,F2F,1,exam2 ,82,83,1
977,13A19,2016,Fall,2,192,,F2F,0,Final,82,83,1
1047,23B11,2016,Fall,2,192,CalculusII,F2F,1,Final,81,83,2
630,13B15,2016,Fall,2,192,,F2F,1,final,80,83,3
1180,13B15,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,80,83,3
913,23B5,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,80,83,3
793,13A20,2016,Fall,2,1111,College Algebra,F2F,1,Quiz8,80,83,3
98,13D22,2016,Fall,2,1111,College Algebra,F2F,0,Test2,80,83,3
208,13D22,2016,Fall,2,1111,College Algebra,F2F,1,Final,80,83,3
428,13D22,2016,Fall,2,1113,Precalculus,F2F,0,Final,80,83,3
538,13D22,2016,Fall,2,2204,,F2F,0,Test1,80,83,3
1088,13D22,2016,Fall,2,2222,,F2F,1,test3,80,83,3
860,13A23,2016,Fall,2,2470,,F2F,0,test4,80,83,3
794,13A26,2016,Fall,2,111,,F2F,1,exam2,75,83,8
207,13A19,2016,Fall,2,2204,,F2F,0,test3,75,83,8
537,13A19,2016,Fall,2,111,,F2F,0,exam1,73,83,10
1087,13A19,2016,Fall,2,192,,F2F,0,Final,73,83,10
790,13A15,2016,Fall,2,111,,F2F,0,exam1,70,83,13
628,13A28,2016,Fall,2,2204,,F2F,1,test3,70,83,13
1178,13A28,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz2,70,83,13
757,13A19,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz5,70,83,13
843,13C20,2016,Fall,2,3650,Linear Algebra,F2F,1,Test2,70,83,13
1283,13C20,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,60,83,23
333,23A12,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,60,83,23
446,23A19,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,60,83,23
559,23A3,2016,Fall,2,1111,College Algebra,F2F,0,Test3,60,83,23
1249,23A10,2016,Fall,2,192,CalculusII,F2F,1,Final,100,82,-18
253,23B5,2016,Fall,2,192,,F2F,1,final,100,82,-18
278,23B17,2016,Fall,2,192,,F2F,1,Midterm III,100,82,-18
745,13A10,2016,Fall,2,192,,F2F,0,Medterm I,97,82,-15
1305,13A22,2016,Fall,2,111,,F2F,1,exam2,95,82,-13
453,23B2,2016,Fall,2,192,,F2F,0,Final,95,82,-13
478,23B7,2016,Fall,2,192,,F2F,1,Final,95,82,-13
497,23B11,2016,Fall,2,192,,F2F,1,Medterm II,95,82,-13
547,23B8,2016,Fall,2,192,,F2F,1,Medterm I,94,82,-12
657,23B8,2016,Fall,2,191,,F2F,0,exam3,93,82,-11
698,23B7,2016,Fall,2,1113,Precalculus,F2F,0,Final,92,82,-10
1048,23B17,2016,Fall,2,192,,F2F,0,MIDTERM I,90,82,-8
100,23B16,2016,Fall,2,192,,F2F,0,Midterm I,90,82,-8
101,23A18,2016,Fall,2,192,CalculusII,F2F,0,Final,89,82,-7
363,23B5,2016,Fall,2,192,,F2F,0,final,88,82,-6
477,23B4,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,86,82,-4
540,23B16,2016,Fall,2,192,,F2F,1,final,85,82,-3
608,23B17,2016,Fall,2,2470,,F2F,1,test3,85,82,-3
693,23B5,2016,Fall,2,192,,F2F,1,final,84,82,-2
99,23B14,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,81,82,1
541,23A18,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,81,82,1
103,13C11,2016,Fall,2,1113,Precalculus,F2F,0,Test1,81,82,1
213,13C11,2016,Fall,2,191,,F2F,1,exam3,80,82,2
323,13C11,2016,Fall,2,192,,F2F,0,Final,80,82,2
983,13C11,2016,Fall,2,192,,F2F,0,FINAL,80,82,2
738,13A28,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,80,82,2
102,13B10,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,80,82,2
432,13B10,2016,Fall,2,1111,College Algebra,F2F,0,Test3,80,82,2
633,13B30,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz3,80,82,2
982,13B10,2016,Fall,2,192,,F2F,1,final,74,82,8
1183,13B30,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz1,72,82,10
981,23A18,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz4,72,82,10
105,13C23,2016,Fall,2,3650,Linear Algebra,F2F,1,Test1,72,82,10
215,13C23,2016,Fall,2,192,,F2F,1,Final,70,82,12
325,13C23,2016,Fall,2,192,,F2F,0,Midterm I,70,82,12
985,13C23,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,70,82,12
104,13C16,2016,Fall,2,2470,,F2F,1,test4,65,82,17
214,13C16,2016,Fall,2,1113,Precalculus,F2F,1,Quiz2,64,82,18
324,13C16,2016,Fall,2,1113,Precalculus,F2F,1,Quiz5,64,82,18
984,13C16,2016,Fall,2,1113,Precalculus,F2F,1,Test2,64,82,18
1289,13A1,2016,Fall,2,192,,F2F,1,Final,100,81,-19
198,13A8,2016,Fall,2,192,,F2F,1,MIDTERM I,99,81,-18
528,13A8,2016,Fall,2,192,,F2F,0,MIDTERM I,94,81,-13
1078,13A8,2016,Fall,2,111,,F2F,0,exam1,91,81,-10
646,13A14,2016,Fall,2,192,,F2F,1,Midterm II,90,81,-9
1196,13A14,2016,Fall,2,192,,F2F,0,Final,87,81,-6
755,13A22,2016,Fall,2,192,,F2F,0,Final,86,81,-5
106,13B3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,84,81,-3
436,13B3,2016,Fall,2,1111,College Algebra,F2F,0,Final,84,81,-3
986,13B3,2016,Fall,2,1111,College Algebra,F2F,0,Quiz4,83,81,-2
433,13C11,2016,Fall,2,1111,College Algebra,F2F,0,Quiz5,83,81,-2
543,13C11,2016,Fall,2,1111,College Algebra,F2F,0,Test2,83,81,-2
1093,13C11,2016,Fall,2,192,,F2F,0,Final,82,81,-1
859,13C30,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,81,81,0
1299,13C30,2016,Fall,2,1111,College Algebra,F2F,0,Final,81,81,0
1288,13A28,2016,Fall,2,1113,Precalculus,F2F,0,Quiz3,81,81,0
754,13A25,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,80,81,1
1307,13A19,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,80,81,1
645,13A22,2016,Fall,2,1111,College Algebra,F2F,0,Test3,80,81,1
1195,13A22,2016,Fall,2,2204,,F2F,0,Test1,80,81,1
717,23B11,2016,Fall,2,1113,Precalculus,F2F,1,Quiz8,78,81,3
412,13C1,2016,Fall,2,192,,F2F,0,Final,71,81,10
522,13C1,2016,Fall,2,192,CalculusII,F2F,0,Test3,67,81,14
1072,13C1,2016,Fall,2,2204,,F2F,0,test2,85,80.5,-4.5
918,23B7,2016,Fall,2,111,,F2F,1,exam1,100,80,-20
919,23A10,2016,Fall,2,192,CalculusII,F2F,1,Quiz4,100,80,-20
989,13D13,2016,Fall,2,192,CalculusII,F2F,1,Quiz6,100,80,-20
640,13A23,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,80,-20
1190,13A23,2016,Fall,2,192,CalculusII,F2F,1,Quiz8,100,80,-20
440,23A20,2016,Fall,2,192,,F2F,1,QUIZ,100,80,-20
893,23B2,2016,Fall,2,192,,F2F,0,Quiz 1,100,80,-20
756,13A14,2016,Fall,2,192,,F2F,0,Quiz 1,100,80,-20
615,13C7,2016,Fall,2,192,,F2F,0,Quiz 1,100,80,-20
